item_id,week,price,units_sold,weekly_revenue,weekly_profit
205,14,19.34,8,154.72,124.88
205,15,18.8,10,188.0,150.7
205,16,18.67,7,130.69,104.58
205,17,19.43,10,194.3,157.0
205,18,20.35,12,244.2,199.44
205,19,20.0,9,180.0,146.43
205,20,20.4,11,224.4,183.37
205,21,19.88,10,198.8,161.5
205,22,18.93,10,189.3,152.0
205,23,19.13,8,153.04,123.2
205,24,19.02,9,171.18,137.61
205,25,20.23,8,161.84,132.0
205,26,21.08,9,189.72,156.15
205,27,20.38,10,203.8,166.5
205,28,18.83,9,169.47,135.9
205,29,18.25,7,127.75,101.64
205,30,18.28,9,164.52,130.95
205,31,19.56,10,195.6,158.3
205,32,18.9,11,207.9,166.87
205,33,21.04,9,189.36,155.79
205,34,20.54,7,143.78,117.67
205,35,20.11,10,201.1,163.8
205,36,20.6,10,206.0,168.7
205,37,18.39,8,147.12,117.28
205,38,18.41,7,128.87,102.76
205,39,18.86,9,169.74,136.17
205,40,19.23,7,134.61,108.5
205,41,20.63,8,165.04,135.2
205,42,19.99,5,99.95,81.3
205,43,20.31,11,223.41,182.38
205,44,20.47,9,184.23,150.66
205,45,18.32,11,201.52,160.49
205,46,17.75,11,195.25,154.22
205,47,19.12,12,229.44,184.68
205,48,19.44,10,194.4,157.1
205,49,19.81,9,178.29,144.72
205,50,20.54,10,205.4,168.1
205,51,20.86,8,166.88,137.04
205,52,20.37,9,183.33,149.76
206,1,17.71,48,850.08,529.92
206,2,16.78,62,1040.36,626.82
206,3,18.1,51,923.1,582.93
206,4,17.03,59,1004.77,611.24
206,5,15.48,56,866.88,493.36
206,6,16.39,48,786.72,466.56
206,7,16.43,47,772.21,458.72
206,8,17.24,55,948.2,581.35
206,9,16.9,64,1081.6,654.72
206,10,17.65,48,847.2,527.04
206,11,17.82,55,980.1,613.25
206,12,16.48,50,824.0,490.5
206,13,16.5,54,891.0,530.82
206,14,16.07,48,771.36,451.2
206,15,15.86,51,808.86,468.69
206,16,16.45,28,460.6,273.84
206,17,17.94,53,950.82,597.31
206,18,16.81,41,689.21,415.74
206,19,18.04,61,1100.44,693.57
206,20,17.01,43,731.43,444.62
206,21,16.19,60,971.4,571.2
206,22,15.65,46,719.9,413.08
206,23,16.03,44,705.32,411.84
206,24,17.06,60,1023.6,623.4
206,25,17.89,44,787.16,493.68
206,26,17.87,35,625.45,392.0
206,27,18.17,45,817.65,517.5
206,28,16.91,72,1217.52,737.28
206,29,16.43,44,722.92,429.44
206,30,15.76,59,929.84,536.31
206,31,16.34,39,637.26,377.13
206,32,17.47,42,733.74,453.6
206,33,18.68,52,971.36,624.52
206,34,17.79,56,996.24,622.72
206,35,17.76,53,941.28,587.77
206,36,17.25,42,724.5,444.36
206,37,15.95,58,925.1,538.24
206,38,15.81,48,758.88,438.72
206,39,15.79,54,852.66,492.48
206,40,18.05,38,685.9,432.44
206,41,17.73,57,1010.61,630.42
206,42,17.98,49,881.02,554.19
206,43,17.18,51,876.18,536.01
206,44,16.9,63,1064.7,644.49
206,45,16.88,75,1266.0,765.75
206,46,16.28,60,976.8,576.6
206,47,16.38,55,900.9,534.05
206,48,17.17,53,910.01,556.5
206,49,17.81,63,1122.03,701.82
206,50,17.51,62,1085.62,672.08
206,51,18.39,51,937.89,597.72
206,52,15.92,54,859.68,499.5
207,1,29.2,28,817.6,736.68
207,2,27.81,28,778.68,697.76
207,3,28.83,31,893.73,804.14
207,4,26.81,30,804.3,717.6
207,5,25.54,29,740.66,656.85
207,6,26.69,30,800.7,714.0
207,7,26.84,37,993.08,886.15
207,8,27.81,28,778.68,697.76
207,9,28.47,29,825.63,741.82
207,10,27.89,31,864.59,775.0
207,11,27.19,31,842.89,753.3
207,12,26.62,28,745.36,664.44
207,13,26.08,27,704.16,626.13
207,14,25.86,26,672.36,597.22
207,15,26.56,22,584.32,520.74
207,16,27.1,34,921.4,823.14
207,17,27.34,24,656.16,586.8
207,18,29.04,25,726.0,653.75
207,19,28.43,27,767.61,689.58
207,20,27.51,31,852.81,763.22
207,21,26.19,27,707.13,629.1
207,22,25.92,36,933.12,829.08
207,23,25.75,24,618.0,548.64
207,24,27.9,25,697.5,625.25
207,25,26.39,31,818.09,728.5
207,26,28.19,25,704.75,632.5
207,27,28.41,26,738.66,663.52
207,28,27.57,24,661.68,592.32
207,29,26.27,27,709.29,631.26
207,30,25.98,30,779.4,692.7
207,31,25.1,33,828.3,732.93
207,32,26.57,30,797.1,710.4
207,33,28.44,32,910.08,817.6
207,34,28.44,24,682.56,613.2
207,35,28.13,24,675.12,605.76
207,36,27.65,20,553.0,495.2
207,37,25.0,25,625.0,552.75
207,38,26.15,35,915.25,814.1
207,39,25.77,27,695.79,617.76
207,40,27.06,31,838.86,749.27
207,41,27.39,27,739.53,661.5
207,42,29.41,26,764.66,689.52
207,43,28.3,29,820.7,736.89
207,44,24.81,36,893.16,789.12
207,45,25.32,26,658.32,583.18
207,46,25.79,38,980.02,870.2
207,47,25.74,36,926.64,822.6
207,48,28.31,34,962.54,864.28
207,49,29.47,31,913.57,823.98
207,50,28.68,22,630.96,567.38
207,51,27.95,26,726.7,651.56
207,52,28.76,28,805.28,724.36
208,1,15.69,131,2055.39,1123.98
208,2,15.92,148,2356.16,1303.88
208,3,15.36,128,1966.08,1056.0
208,4,14.67,109,1599.03,824.04
208,5,14.09,135,1902.15,942.3
208,6,13.91,126,1752.66,856.8
208,7,13.73,137,1881.01,906.94
208,8,14.32,146,2090.72,1052.66
208,9,15.67,98,1535.66,838.88
208,10,15.76,109,1717.84,942.85
208,11,15.78,128,2019.84,1109.76
208,12,14.16,119,1685.04,838.95
208,13,14.29,128,1829.12,919.04
208,14,14.2,105,1491.0,744.45
208,15,14.22,104,1478.88,739.44
208,16,15.48,108,1671.84,903.96
208,17,16.49,99,1632.51,928.62
208,18,15.58,82,1277.56,694.54
208,19,14.82,86,1274.52,663.06
208,20,15.12,119,1799.28,953.19
208,21,13.65,136,1856.4,889.44
208,22,13.88,122,1693.36,825.94
208,23,15.09,126,1901.34,1005.48
208,24,14.88,97,1443.36,753.69
208,25,14.67,102,1496.34,771.12
208,26,15.8,89,1406.2,773.41
208,27,15.58,108,1682.64,914.76
208,28,14.9,101,1504.9,786.79
208,29,14.44,123,1776.12,901.59
208,30,13.61,145,1973.45,942.5
208,31,14.32,117,1675.44,843.57
208,32,15.32,113,1731.16,927.73
208,33,16.07,108,1735.56,967.68
208,34,15.62,113,1765.06,961.63
208,35,15.12,112,1693.44,897.12
208,36,14.99,108,1618.92,851.04
208,37,14.31,85,1216.35,612.0
208,38,13.85,121,1675.85,815.54
208,39,14.44,98,1415.12,718.34
208,40,15.57,93,1448.01,786.78
208,41,16.07,110,1767.7,985.6
208,42,15.61,136,2122.96,1156.0
208,43,15.1,126,1902.6,1006.74
208,44,15.45,113,1745.85,942.42
208,45,14.99,124,1858.76,977.12
208,46,14.23,139,1977.97,989.68
208,47,14.3,147,2102.1,1056.93
208,48,15.36,96,1474.56,792.0
208,49,16.22,90,1459.8,819.9
208,50,16.36,135,2208.6,1248.75
208,51,15.15,120,1818.0,964.8
208,52,14.5,129,1870.5,953.31
209,1,31.0,117,3627.0,3423.42
209,2,32.98,120,3957.6,3748.8
209,3,30.77,104,3200.08,3019.12
209,4,28.48,102,2904.96,2727.48
209,5,29.6,133,3936.8,3705.38
209,6,27.09,110,2979.9,2788.5
209,7,28.7,117,3357.9,3154.32
209,8,29.27,117,3424.59,3221.01
209,9,30.85,106,3270.1,3085.66
209,10,32.29,102,3293.58,3116.1
209,11,30.88,91,2810.08,2651.74
209,12,29.92,90,2692.8,2536.2
209,13,28.49,122,3475.78,3263.5
209,14,28.7,94,2697.8,2534.24
209,15,29.35,92,2700.2,2540.12
209,16,31.06,97,3012.82,2844.04
209,17,31.18,98,3055.64,2885.12
209,18,30.39,78,2370.42,2234.7
209,19,30.2,96,2899.2,2732.16
209,20,31.56,122,3850.32,3638.04
209,21,29.3,104,3047.2,2866.24
209,22,26.58,96,2551.68,2384.64
209,23,28.02,91,2549.82,2391.48
209,24,29.85,88,2626.8,2473.68
209,25,29.49,107,3155.43,2969.25
209,26,30.83,96,2959.68,2792.64
209,27,33.14,73,2419.22,2292.2
209,28,27.72,97,2688.84,2520.06
209,29,29.72,123,3655.56,3441.54
209,30,27.09,110,2979.9,2788.5
209,31,28.31,98,2774.38,2603.86
209,32,32.38,67,2169.46,2052.88
209,33,31.5,97,3055.5,2886.72
209,34,32.78,89,2917.42,2762.56
209,35,31.55,85,2681.75,2533.85
209,36,30.24,89,2691.36,2536.5
209,37,29.29,91,2665.39,2507.05
209,38,28.54,98,2796.92,2626.4
209,39,29.74,95,2825.3,2660.0
209,40,28.4,117,3322.8,3119.22
209,41,30.46,84,2558.64,2412.48
209,42,31.26,111,3469.86,3276.72
209,43,29.35,141,4138.35,3893.01
209,44,30.95,109,3373.55,3183.89
209,45,28.68,117,3355.56,3151.98
209,46,28.67,122,3497.74,3285.46
209,47,29.23,113,3302.99,3106.37
209,48,29.82,107,3190.74,3004.56
209,49,31.1,122,3794.2,3581.92
209,50,32.33,60,1939.8,1835.4
209,51,31.86,106,3377.16,3192.72
209,52,29.98,104,3117.92,2936.96
210,1,19.37,149,2886.13,1670.29
210,2,18.66,143,2668.38,1501.5
210,3,18.24,113,2061.12,1139.04
210,4,17.66,157,2772.62,1491.5
210,5,17.75,150,2662.5,1438.5
210,6,17.31,152,2631.12,1390.8
210,7,16.89,153,2584.17,1335.69
210,8,18.43,151,2782.93,1550.77
210,9,19.41,144,2795.04,1620.0
210,10,19.27,152,2929.04,1688.72
210,11,18.75,101,1893.75,1069.59
210,12,17.91,108,1934.28,1053.0
210,13,16.87,124,2091.88,1080.04
210,14,16.49,123,2028.27,1024.59
210,15,16.21,133,2155.93,1070.65
210,16,18.0,106,1908.0,1043.04
210,17,19.12,133,2542.96,1457.68
210,18,18.21,106,1930.26,1065.3
210,19,18.35,102,1871.7,1039.38
210,20,18.45,115,2121.75,1183.35
210,21,17.09,89,1521.01,794.77
210,22,17.26,102,1760.52,928.2
210,23,17.27,129,2227.83,1175.19
210,24,18.73,94,1760.62,993.58
210,25,17.13,128,2192.64,1148.16
210,26,20.05,134,2686.7,1593.26
210,27,18.88,108,2039.04,1157.76
210,28,18.44,101,1862.44,1038.28
210,29,17.49,133,2326.17,1240.89
210,30,17.49,173,3025.77,1614.09
210,31,17.45,114,1989.3,1059.06
210,32,17.99,89,1601.11,874.87
210,33,18.39,112,2059.68,1145.76
210,34,18.8,120,2256.0,1276.8
210,35,18.32,140,2564.8,1422.4
210,36,18.0,121,2178.0,1190.64
210,37,17.06,128,2183.68,1139.2
210,38,17.37,108,1875.96,994.68
210,39,16.88,121,2042.48,1055.12
210,40,17.27,110,1899.7,1002.1
210,41,18.51,134,2480.34,1386.9
210,42,19.22,119,2287.18,1316.14
210,43,19.22,113,2171.86,1249.78
210,44,18.21,136,2476.56,1366.8
210,45,17.38,132,2294.16,1217.04
210,46,15.6,150,2340.0,1116.0
210,47,18.0,156,2808.0,1535.04
210,48,18.52,159,2944.68,1647.24
210,49,18.81,138,2595.78,1469.7
210,50,18.75,129,2418.75,1366.11
210,51,19.1,155,2960.5,1695.7
210,52,17.92,131,2347.52,1278.56
211,1,21.89,53,1160.17,937.57
211,2,21.35,35,747.25,600.25
211,3,21.54,42,904.68,728.28
211,4,20.68,51,1054.68,840.48
211,5,19.82,64,1268.48,999.68
211,6,19.95,56,1117.2,882.0
211,7,20.5,45,922.5,733.5
211,8,21.65,49,1060.85,855.05
211,9,22.31,41,914.71,742.51
211,10,21.28,56,1191.68,956.48
211,11,22.13,36,796.68,645.48
211,12,20.45,54,1104.3,877.5
211,13,19.36,59,1142.24,894.44
211,14,19.17,53,1016.01,793.41
211,15,19.9,51,1014.9,800.7
211,16,20.66,44,909.04,724.24
211,17,21.92,36,789.12,637.92
211,18,22.73,37,841.01,685.61
211,19,21.75,36,783.0,631.8
211,20,19.39,47,911.33,713.93
211,21,21.63,49,1059.87,854.07
211,22,19.73,46,907.58,714.38
211,23,20.12,50,1006.0,796.0
211,24,20.26,54,1094.04,867.24
211,25,22.34,47,1049.98,852.58
211,26,22.54,41,924.14,751.94
211,27,22.31,46,1026.26,833.06
211,28,20.78,41,851.98,679.78
211,29,20.17,57,1149.69,910.29
211,30,18.96,39,739.44,575.64
211,31,20.21,47,949.87,752.47
211,32,21.11,46,971.06,777.86
211,33,21.75,53,1152.75,930.15
211,34,21.25,39,828.75,664.95
211,35,21.83,32,698.56,564.16
211,36,20.89,56,1169.84,934.64
211,37,20.12,48,965.76,764.16
211,38,18.95,45,852.75,663.75
211,39,19.87,45,894.15,705.15
211,40,21.81,47,1025.07,827.67
211,41,21.19,46,974.74,781.54
211,42,22.57,49,1105.93,900.13
211,43,22.89,34,778.26,635.46
211,44,20.49,44,901.56,716.76
211,45,19.96,57,1137.72,898.32
211,46,20.36,53,1079.08,856.48
211,47,19.91,55,1095.05,864.05
211,48,20.47,67,1371.49,1090.09
211,49,20.88,53,1106.64,884.04
211,50,23.53,45,1058.85,869.85
211,51,21.77,47,1023.19,825.79
211,52,20.89,61,1274.29,1018.09
212,1,31.23,92,2873.16,2161.08
212,2,32.55,71,2311.05,1761.51
212,3,32.95,79,2603.05,1991.59
212,4,30.47,83,2529.01,1886.59
212,5,32.59,60,1955.4,1491.0
212,6,30.26,72,2178.72,1621.44
212,7,31.05,77,2390.85,1794.87
212,8,31.38,81,2541.78,1914.84
212,9,35.09,67,2351.03,1832.45
212,10,34.61,57,1972.77,1531.59
212,11,32.44,69,2238.36,1704.3
212,12,33.42,66,2205.72,1694.88
212,13,30.34,68,2063.12,1536.8
212,14,28.88,77,2223.76,1627.78
212,15,31.49,62,1952.38,1472.5
212,16,31.55,69,2176.95,1642.89
212,17,32.94,63,2075.22,1587.6
212,18,35.94,56,2012.64,1579.2
212,19,33.01,57,1881.57,1440.39
212,20,32.71,62,2028.02,1548.14
212,21,30.02,82,2461.64,1826.96
212,22,31.44,60,1886.4,1422.0
212,23,28.85,81,2336.85,1709.91
212,24,31.34,74,2319.16,1746.4
212,25,31.47,75,2360.25,1779.75
212,26,32.76,71,2325.96,1776.42
212,27,33.37,53,1768.61,1358.39
212,28,31.61,73,2307.53,1742.51
212,29,30.74,73,2244.02,1679.0
212,30,31.98,50,1599.0,1212.0
212,31,32.19,66,2124.54,1613.7
212,32,31.14,54,1681.56,1263.6
212,33,33.18,72,2388.96,1831.68
212,34,33.8,77,2602.6,2006.62
212,35,31.96,65,2077.4,1574.3
212,36,30.8,71,2186.8,1637.26
212,37,31.49,62,1952.38,1472.5
212,38,27.58,75,2068.5,1488.0
212,39,31.06,71,2205.26,1655.72
212,40,33.19,53,1759.07,1348.85
212,41,34.01,73,2482.73,1917.71
212,42,32.21,68,2190.28,1663.96
212,43,32.87,63,2070.81,1583.19
212,44,32.33,70,2263.1,1721.3
212,45,29.99,80,2399.2,1780.0
212,46,29.04,71,2061.84,1512.3
212,47,31.29,65,2033.85,1530.75
212,48,32.64,78,2545.92,1942.2
212,49,31.7,69,2187.3,1653.24
212,50,35.07,59,2069.13,1612.47
212,51,32.91,78,2566.98,1963.26
212,52,32.75,71,2325.25,1775.71
213,1,17.93,46,824.78,759.92
213,2,19.46,41,797.86,740.05
213,3,18.29,34,621.86,573.92
213,4,17.06,43,733.58,672.95
213,5,16.98,47,798.06,731.79
213,6,16.79,33,554.07,507.54
213,7,17.31,34,588.54,540.6
213,8,17.3,41,709.3,651.49
213,9,19.29,52,1003.08,929.76
213,10,18.87,36,679.32,628.56
213,11,18.52,37,685.24,633.07
213,12,17.33,43,745.19,684.56
213,13,16.88,37,624.56,572.39
213,14,16.8,37,621.6,569.43
213,15,17.2,31,533.2,489.49
213,16,17.21,29,499.09,458.2
213,17,18.47,37,683.39,631.22
213,18,18.79,41,770.39,712.58
213,19,18.24,36,656.64,605.88
213,20,16.93,33,558.69,512.16
213,21,17.12,39,667.68,612.69
213,22,16.3,35,570.5,521.15
213,23,15.96,34,542.64,494.7
213,24,17.97,36,646.92,596.16
213,25,18.51,33,610.83,564.3
213,26,18.55,29,537.95,497.06
213,27,18.61,35,651.35,602.0
213,28,17.76,31,550.56,506.85
213,29,15.63,42,656.46,597.24
213,30,16.2,31,502.2,458.49
213,31,17.12,33,564.96,518.43
213,32,18.06,36,650.16,599.4
213,33,18.6,25,465.0,429.75
213,34,19.19,33,633.27,586.74
213,35,18.05,34,613.7,565.76
213,36,16.57,37,613.09,560.92
213,37,16.22,29,470.38,429.49
213,38,15.65,42,657.3,598.08
213,39,16.43,43,706.49,645.86
213,40,17.22,26,447.72,411.06
213,41,17.66,40,706.4,650.0
213,42,18.47,30,554.1,511.8
213,43,18.33,35,641.55,592.2
213,44,18.09,45,814.05,750.6
213,45,16.57,34,563.38,515.44
213,46,16.23,43,697.89,637.26
213,47,16.25,36,585.0,534.24
213,48,17.68,39,689.52,634.53
213,49,18.26,34,620.84,572.9
213,50,18.43,33,608.19,561.66
213,51,18.71,42,785.82,726.6
213,52,16.53,36,595.08,544.32
301,1,8.98,93,835.14,388.74
301,2,9.52,71,675.92,335.12
301,3,9.13,85,776.05,368.05
301,4,9.06,102,924.12,434.52
301,5,8.42,115,968.3,416.3
301,6,8.31,109,905.79,382.59
301,7,9.07,122,1106.54,520.94
301,8,8.65,121,1046.65,465.85
301,9,9.6,75,720.0,360.0
301,10,9.76,113,1102.88,560.48
301,11,9.08,87,789.96,372.36
301,12,9.27,102,945.54,455.94
301,13,8.77,111,973.47,440.67
301,14,8.57,89,762.73,335.53
301,15,8.9,122,1085.8,500.2
301,16,8.94,103,920.82,426.42
301,17,8.97,111,995.67,462.87
301,18,9.69,90,872.1,440.1
301,19,9.69,86,833.34,420.54
301,20,9.15,84,768.6,365.4
301,21,8.61,106,912.66,403.86
301,22,8.52,104,886.08,386.88
301,23,8.58,122,1046.76,461.16
301,24,8.88,80,710.4,326.4
301,25,9.85,109,1073.65,550.45
301,26,9.19,110,1010.9,482.9
301,27,9.25,102,943.5,453.9
301,28,9.08,97,880.76,415.16
301,29,8.41,101,849.41,364.61
301,30,8.21,103,845.63,351.23
301,31,8.6,98,842.8,372.4
301,32,9.18,122,1119.96,534.36
301,33,9.23,102,941.46,451.86
301,34,9.67,98,947.66,477.26
301,35,9.4,107,1005.8,492.2
301,36,9.13,81,739.53,350.73
301,37,8.85,118,1044.3,477.9
301,38,8.25,115,948.75,396.75
301,39,8.8,102,897.6,408.0
301,40,9.29,134,1244.86,601.66
301,41,9.17,78,715.26,340.86
301,42,9.62,103,990.86,496.46
301,43,9.32,119,1109.08,537.88
301,44,8.64,119,1028.16,456.96
301,45,8.45,138,1166.1,503.7
301,46,9.0,90,810.0,378.0
301,47,8.47,124,1050.28,455.08
301,48,8.9,103,916.7,422.3
301,49,9.39,66,619.74,302.94
301,50,9.54,83,791.82,393.42
301,51,9.25,120,1110.0,534.0
301,52,8.66,120,1039.2,463.2
302,1,9.17,51,467.67,25.5
302,2,9.17,58,531.86,29.0
302,3,9.17,65,596.05,32.5
302,4,9.17,47,430.99,23.5
302,5,9.17,45,412.65,22.5
302,6,9.17,68,623.56,34.0
302,7,9.17,39,357.63,19.5
302,8,9.17,60,550.2,30.0
302,9,9.17,51,467.67,25.5
302,10,9.17,58,531.86,29.0
302,11,9.17,29,265.93,14.5
302,12,9.17,44,403.48,22.0
302,13,9.17,88,806.96,44.0
302,14,9.17,50,458.5,25.0
302,15,9.17,60,550.2,30.0
302,16,9.17,61,559.37,30.5
302,17,9.17,41,375.97,20.5
302,18,9.17,43,394.31,21.5
302,19,9.17,44,403.48,22.0
302,20,9.17,51,467.67,25.5
302,21,9.17,64,586.88,32.0
302,22,9.17,55,504.35,27.5
302,23,9.17,40,366.8,20.0
302,24,9.17,50,458.5,25.0
302,25,9.17,59,541.03,29.5
302,26,9.17,48,440.16,24.0
302,27,9.17,78,715.26,39.0
302,28,9.17,33,302.61,16.5
302,29,9.17,58,531.86,29.0
302,30,9.17,60,550.2,30.0
302,31,9.17,54,495.18,27.0
302,32,9.17,65,596.05,32.5
302,33,9.17,55,504.35,27.5
302,34,9.17,57,522.69,28.5
302,35,9.17,49,449.33,24.5
302,36,9.17,61,559.37,30.5
302,37,9.17,51,467.67,25.5
302,38,9.17,37,339.29,18.5
302,39,9.17,53,486.01,26.5
302,40,9.17,41,375.97,20.5
302,41,9.17,65,596.05,32.5
302,42,9.17,74,678.58,37.0
302,43,9.17,58,531.86,29.0
302,44,9.17,68,623.56,34.0
302,45,9.17,47,430.99,23.5
302,46,9.17,52,476.84,26.0
302,47,9.17,53,486.01,26.5
302,48,9.17,49,449.33,24.5
302,49,9.17,55,504.35,27.5
302,50,9.17,28,256.76,14.0
302,51,9.17,56,513.52,28.0
302,52,9.17,48,440.16,24.0
303,1,8.76,56,490.56,28.0
303,2,8.85,41,362.85,24.19
303,3,8.76,50,438.0,25.0
303,4,8.76,34,297.84,17.0
303,5,8.76,62,543.12,31.0
303,6,8.76,42,367.92,21.0
303,7,8.76,51,446.76,25.5
303,8,8.76,57,499.32,28.5
303,9,8.76,52,455.52,26.0
303,10,9.13,60,547.8,52.2
303,11,9.04,56,506.24,43.68
303,12,8.76,63,551.88,31.5
303,13,8.76,44,385.44,22.0
303,14,8.76,57,499.32,28.5
303,15,8.76,48,420.48,24.0
303,16,8.76,55,481.8,27.5
303,17,8.91,53,472.23,34.45
303,18,9.44,55,519.2,64.9
303,19,8.91,58,516.78,37.7
303,20,8.76,55,481.8,27.5
303,21,8.76,50,438.0,25.0
303,22,8.76,46,402.96,23.0
303,23,8.76,45,394.2,22.5
303,24,8.76,40,350.4,20.0
303,25,8.86,58,513.88,34.8
303,26,8.78,63,553.14,32.76
303,27,8.99,58,521.42,42.34
303,28,8.76,58,508.08,29.0
303,29,8.76,58,508.08,29.0
303,30,8.76,56,490.56,28.0
303,31,8.76,44,385.44,22.0
303,32,8.76,44,385.44,22.0
303,33,8.98,39,350.22,28.08
303,34,9.23,38,350.74,36.86
303,35,9.0,55,495.0,40.7
303,36,8.76,56,490.56,28.0
303,37,8.76,47,411.72,23.5
303,38,8.76,36,315.36,18.0
303,39,8.76,39,341.64,19.5
303,40,8.76,49,429.24,24.5
303,41,9.03,47,424.41,36.19
303,42,8.93,56,500.08,37.52
303,43,8.95,53,474.35,36.57
303,44,8.76,39,341.64,19.5
303,45,8.76,56,490.56,28.0
303,46,8.76,49,429.24,24.5
303,47,8.76,50,438.0,25.0
303,48,8.76,63,551.88,31.5
303,49,9.14,38,347.32,33.44
303,50,9.17,59,541.03,53.69
303,51,8.96,59,528.64,41.3
303,52,9.01,58,522.58,43.5
304,1,16.33,8,130.64,4.0
304,2,16.33,1,16.33,0.5
304,3,16.33,16,261.28,8.0
304,4,16.33,16,261.28,8.0
304,5,16.33,1,16.33,0.5
304,6,16.33,1,16.33,0.5
304,7,16.33,6,97.98,3.0
304,8,16.33,1,16.33,0.5
304,9,16.33,1,16.33,0.5
304,10,16.33,15,244.95,7.5
304,11,16.33,1,16.33,0.5
304,12,16.33,13,212.29,6.5
304,13,16.33,1,16.33,0.5
304,14,16.33,18,293.94,9.0
304,15,16.33,1,16.33,0.5
304,16,16.33,1,16.33,0.5
304,17,16.33,1,16.33,0.5
304,18,16.33,5,81.65,2.5
304,19,16.33,1,16.33,0.5
304,20,16.33,1,16.33,0.5
304,21,16.33,1,16.33,0.5
304,22,16.33,1,16.33,0.5
304,23,16.33,1,16.33,0.5
304,24,16.33,16,261.28,8.0
304,25,16.33,1,16.33,0.5
304,26,16.33,1,16.33,0.5
304,27,16.33,1,16.33,0.5
304,28,16.33,2,32.66,1.0
304,29,16.33,1,16.33,0.5
304,30,16.33,1,16.33,0.5
304,31,16.33,5,81.65,2.5
304,32,16.33,1,16.33,0.5
304,33,16.33,1,16.33,0.5
304,34,16.33,1,16.33,0.5
304,35,16.33,1,16.33,0.5
304,36,16.33,1,16.33,0.5
304,37,16.33,1,16.33,0.5
304,38,16.33,1,16.33,0.5
304,39,16.33,1,16.33,0.5
304,40,16.33,1,16.33,0.5
304,41,16.33,1,16.33,0.5
304,42,16.33,1,16.33,0.5
304,43,16.33,1,16.33,0.5
304,44,16.33,1,16.33,0.5
304,45,16.33,1,16.33,0.5
304,46,16.33,1,16.33,0.5
304,47,16.33,1,16.33,0.5
304,48,16.33,1,16.33,0.5
304,49,16.33,34,555.22,17.0
304,50,16.33,1,16.33,0.5
304,51,16.33,1,16.33,0.5
304,52,16.33,1,16.33,0.5
305,1,7.62,46,350.52,23.0
305,2,7.62,45,342.9,22.5
305,3,7.66,47,360.02,25.38
305,4,7.62,57,434.34,28.5
305,5,7.62,54,411.48,27.0
305,6,7.62,34,259.08,17.0
305,7,7.62,58,441.96,29.0
305,8,7.62,38,289.56,19.0
305,9,7.62,65,495.3,32.5
305,10,7.68,49,376.32,27.44
305,11,7.62,47,358.14,23.5
305,12,7.62,42,320.04,21.0
305,13,7.62,48,365.76,24.0
305,14,7.62,48,365.76,24.0
305,15,7.62,64,487.68,32.0
305,16,7.62,49,373.38,24.5
305,17,7.62,37,281.94,18.5
305,18,7.73,39,301.47,23.79
305,19,7.62,41,312.42,20.5
305,20,7.62,43,327.66,21.5
305,21,7.62,46,350.52,23.0
305,22,7.62,58,441.96,29.0
305,23,7.62,52,396.24,26.0
305,24,7.62,46,350.52,23.0
305,25,7.62,48,365.76,24.0
305,26,7.67,52,398.84,28.6
305,27,7.62,55,419.1,27.5
305,28,7.62,56,426.72,28.0
305,29,7.62,48,365.76,24.0
305,30,7.62,43,327.66,21.5
305,31,7.62,61,464.82,30.5
305,32,7.62,54,411.48,27.0
305,33,7.62,45,342.9,22.5
305,34,7.62,43,327.66,21.5
305,35,7.62,45,342.9,22.5
305,36,7.62,49,373.38,24.5
305,37,7.62,32,243.84,16.0
305,38,7.62,54,411.48,27.0
305,39,7.62,46,350.52,23.0
305,40,7.62,62,472.44,31.0
305,41,7.62,54,411.48,27.0
305,42,7.62,32,243.84,16.0
305,43,7.62,52,396.24,26.0
305,44,7.62,84,640.08,42.0
305,45,7.62,65,495.3,32.5
305,46,7.62,53,403.86,26.5
305,47,7.62,47,358.14,23.5
305,48,7.62,53,403.86,26.5
305,49,7.62,57,434.34,28.5
305,50,7.62,41,312.42,20.5
305,51,7.62,61,464.82,30.5
305,52,7.62,53,403.86,26.5
306,1,15.52,1,15.52,0.5
306,2,15.52,6,93.12,3.0
306,3,15.52,1,15.52,0.5
306,4,15.52,3,46.56,1.5
306,5,15.52,1,15.52,0.5
306,6,15.52,1,15.52,0.5
306,7,15.52,1,15.52,0.5
306,8,15.52,1,15.52,0.5
306,9,15.52,1,15.52,0.5
306,10,15.52,1,15.52,0.5
306,11,15.52,1,15.52,0.5
306,12,15.52,4,62.08,2.0
306,13,15.52,1,15.52,0.5
306,14,15.52,1,15.52,0.5
306,15,15.52,1,15.52,0.5
306,16,15.52,1,15.52,0.5
306,17,15.52,1,15.52,0.5
306,18,15.52,1,15.52,0.5
306,19,15.52,1,15.52,0.5
306,20,15.52,1,15.52,0.5
306,21,15.52,4,62.08,2.0
306,22,15.52,5,77.6,2.5
306,23,15.52,1,15.52,0.5
306,24,15.52,1,15.52,0.5
306,25,15.52,1,15.52,0.5
306,26,15.52,1,15.52,0.5
306,27,15.52,1,15.52,0.5
306,28,15.52,1,15.52,0.5
306,29,15.52,1,15.52,0.5
306,30,15.52,1,15.52,0.5
306,31,15.52,7,108.64,3.5
306,32,15.52,1,15.52,0.5
306,33,15.52,1,15.52,0.5
306,34,15.52,1,15.52,0.5
306,35,15.52,3,46.56,1.5
306,36,15.52,1,15.52,0.5
306,37,15.52,1,15.52,0.5
